vaddr,0b_vaddr[47:39],vaddr[47:39],0b_vaddr[38:30],vaddr[38:30],0b_vaddr[29:21],vaddr[29:21],0b_vaddr[20:12],vaddr[20:12],0b_vaddr[11:0],0x_vaddr[11:0],paddr,-offset_12_shifted
0x40fffe7e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111001111110,0xe7e,0x104fffe7e,0x104fff
0x40fffe7f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111001111111,0xe7f,0x104fffe7f,0x104fff
0x40fffe80,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000000,0xe80,0x104fffe80,0x104fff
0x40fffe81,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000001,0xe81,0x104fffe81,0x104fff
0x40fffe82,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000010,0xe82,0x104fffe82,0x104fff
0x40fffe83,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000011,0xe83,0x104fffe83,0x104fff
0x40fffe84,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000100,0xe84,0x104fffe84,0x104fff
0x40fffe85,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000101,0xe85,0x104fffe85,0x104fff
0x40fffe86,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000110,0xe86,0x104fffe86,0x104fff
0x40fffe87,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010000111,0xe87,0x104fffe87,0x104fff
0x40fffe88,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001000,0xe88,0x104fffe88,0x104fff
0x40fffe89,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001001,0xe89,0x104fffe89,0x104fff
0x40fffe8a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001010,0xe8a,0x104fffe8a,0x104fff
0x40fffe8b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001011,0xe8b,0x104fffe8b,0x104fff
0x40fffe8c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001100,0xe8c,0x104fffe8c,0x104fff
0x40fffe8d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001101,0xe8d,0x104fffe8d,0x104fff
0x40fffe8e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001110,0xe8e,0x104fffe8e,0x104fff
0x40fffe8f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010001111,0xe8f,0x104fffe8f,0x104fff
0x40fffe90,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010000,0xe90,0x104fffe90,0x104fff
0x40fffe91,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010001,0xe91,0x104fffe91,0x104fff
0x40fffe92,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010010,0xe92,0x104fffe92,0x104fff
0x40fffe93,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010011,0xe93,0x104fffe93,0x104fff
0x40fffe94,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010100,0xe94,0x104fffe94,0x104fff
0x40fffe95,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010101,0xe95,0x104fffe95,0x104fff
0x40fffe96,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010110,0xe96,0x104fffe96,0x104fff
0x40fffe97,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010010111,0xe97,0x104fffe97,0x104fff
0x40fffe98,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011000,0xe98,0x104fffe98,0x104fff
0x40fffe99,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011001,0xe99,0x104fffe99,0x104fff
0x40fffe9a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011010,0xe9a,0x104fffe9a,0x104fff
0x40fffe9b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011011,0xe9b,0x104fffe9b,0x104fff
0x40fffe9c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011100,0xe9c,0x104fffe9c,0x104fff
0x40fffe9d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011101,0xe9d,0x104fffe9d,0x104fff
0x40fffe9e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011110,0xe9e,0x104fffe9e,0x104fff
0x40fffe9f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010011111,0xe9f,0x104fffe9f,0x104fff
0x40fffea0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100000,0xea0,0x104fffea0,0x104fff
0x40fffea1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100001,0xea1,0x104fffea1,0x104fff
0x40fffea2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100010,0xea2,0x104fffea2,0x104fff
0x40fffea3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100011,0xea3,0x104fffea3,0x104fff
0x40fffea4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100100,0xea4,0x104fffea4,0x104fff
0x40fffea5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100101,0xea5,0x104fffea5,0x104fff
0x40fffea6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100110,0xea6,0x104fffea6,0x104fff
0x40fffea7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010100111,0xea7,0x104fffea7,0x104fff
0x40fffea8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101000,0xea8,0x104fffea8,0x104fff
0x40fffea9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101001,0xea9,0x104fffea9,0x104fff
0x40fffeaa,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101010,0xeaa,0x104fffeaa,0x104fff
0x40fffeab,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101011,0xeab,0x104fffeab,0x104fff
0x40fffeac,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101100,0xeac,0x104fffeac,0x104fff
0x40fffead,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101101,0xead,0x104fffead,0x104fff
0x40fffeae,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101110,0xeae,0x104fffeae,0x104fff
0x40fffeaf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010101111,0xeaf,0x104fffeaf,0x104fff
0x40fffeb0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110000,0xeb0,0x104fffeb0,0x104fff
0x40fffeb1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110001,0xeb1,0x104fffeb1,0x104fff
0x40fffeb2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110010,0xeb2,0x104fffeb2,0x104fff
0x40fffeb3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110011,0xeb3,0x104fffeb3,0x104fff
0x40fffeb4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110100,0xeb4,0x104fffeb4,0x104fff
0x40fffeb5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110101,0xeb5,0x104fffeb5,0x104fff
0x40fffeb6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110110,0xeb6,0x104fffeb6,0x104fff
0x40fffeb7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010110111,0xeb7,0x104fffeb7,0x104fff
0x40fffeb8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111000,0xeb8,0x104fffeb8,0x104fff
0x40fffeb9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111001,0xeb9,0x104fffeb9,0x104fff
0x40fffeba,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111010,0xeba,0x104fffeba,0x104fff
0x40fffebb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111011,0xebb,0x104fffebb,0x104fff
0x40fffebc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111100,0xebc,0x104fffebc,0x104fff
0x40fffebd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111101,0xebd,0x104fffebd,0x104fff
0x40fffebe,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111110,0xebe,0x104fffebe,0x104fff
0x40fffebf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111010111111,0xebf,0x104fffebf,0x104fff
0x40fffec0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000000,0xec0,0x104fffec0,0x104fff
0x40fffec1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000001,0xec1,0x104fffec1,0x104fff
0x40fffec2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000010,0xec2,0x104fffec2,0x104fff
0x40fffec3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000011,0xec3,0x104fffec3,0x104fff
0x40fffec4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000100,0xec4,0x104fffec4,0x104fff
0x40fffec5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000101,0xec5,0x104fffec5,0x104fff
0x40fffec6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000110,0xec6,0x104fffec6,0x104fff
0x40fffec7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011000111,0xec7,0x104fffec7,0x104fff
0x40fffec8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001000,0xec8,0x104fffec8,0x104fff
0x40fffec9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001001,0xec9,0x104fffec9,0x104fff
0x40fffeca,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001010,0xeca,0x104fffeca,0x104fff
0x40fffecb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001011,0xecb,0x104fffecb,0x104fff
0x40fffecc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001100,0xecc,0x104fffecc,0x104fff
0x40fffecd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001101,0xecd,0x104fffecd,0x104fff
0x40fffece,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001110,0xece,0x104fffece,0x104fff
0x40fffecf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011001111,0xecf,0x104fffecf,0x104fff
0x40fffed0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010000,0xed0,0x104fffed0,0x104fff
0x40fffed1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010001,0xed1,0x104fffed1,0x104fff
0x40fffed2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010010,0xed2,0x104fffed2,0x104fff
0x40fffed3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010011,0xed3,0x104fffed3,0x104fff
0x40fffed4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010100,0xed4,0x104fffed4,0x104fff
0x40fffed5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010101,0xed5,0x104fffed5,0x104fff
0x40fffed6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010110,0xed6,0x104fffed6,0x104fff
0x40fffed7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011010111,0xed7,0x104fffed7,0x104fff
0x40fffed8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011000,0xed8,0x104fffed8,0x104fff
0x40fffed9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011001,0xed9,0x104fffed9,0x104fff
0x40fffeda,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011010,0xeda,0x104fffeda,0x104fff
0x40fffedb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011011,0xedb,0x104fffedb,0x104fff
0x40fffedc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011100,0xedc,0x104fffedc,0x104fff
0x40fffedd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011101,0xedd,0x104fffedd,0x104fff
0x40fffede,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011110,0xede,0x104fffede,0x104fff
0x40fffedf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011011111,0xedf,0x104fffedf,0x104fff
0x40fffee0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100000,0xee0,0x104fffee0,0x104fff
0x40fffee1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100001,0xee1,0x104fffee1,0x104fff
0x40fffee2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100010,0xee2,0x104fffee2,0x104fff
0x40fffee3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100011,0xee3,0x104fffee3,0x104fff
0x40fffee4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100100,0xee4,0x104fffee4,0x104fff
0x40fffee5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100101,0xee5,0x104fffee5,0x104fff
0x40fffee6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100110,0xee6,0x104fffee6,0x104fff
0x40fffee7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011100111,0xee7,0x104fffee7,0x104fff
0x40fffee8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101000,0xee8,0x104fffee8,0x104fff
0x40fffee9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101001,0xee9,0x104fffee9,0x104fff
0x40fffeea,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101010,0xeea,0x104fffeea,0x104fff
0x40fffeeb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101011,0xeeb,0x104fffeeb,0x104fff
0x40fffeec,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101100,0xeec,0x104fffeec,0x104fff
0x40fffeed,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101101,0xeed,0x104fffeed,0x104fff
0x40fffeee,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101110,0xeee,0x104fffeee,0x104fff
0x40fffeef,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011101111,0xeef,0x104fffeef,0x104fff
0x40fffef0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110000,0xef0,0x104fffef0,0x104fff
0x40fffef1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110001,0xef1,0x104fffef1,0x104fff
0x40fffef2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110010,0xef2,0x104fffef2,0x104fff
0x40fffef3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110011,0xef3,0x104fffef3,0x104fff
0x40fffef4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110100,0xef4,0x104fffef4,0x104fff
0x40fffef5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110101,0xef5,0x104fffef5,0x104fff
0x40fffef6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110110,0xef6,0x104fffef6,0x104fff
0x40fffef7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011110111,0xef7,0x104fffef7,0x104fff
0x40fffef8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111000,0xef8,0x104fffef8,0x104fff
0x40fffef9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111001,0xef9,0x104fffef9,0x104fff
0x40fffefa,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111010,0xefa,0x104fffefa,0x104fff
0x40fffefb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111011,0xefb,0x104fffefb,0x104fff
0x40fffefc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111100,0xefc,0x104fffefc,0x104fff
0x40fffefd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111101,0xefd,0x104fffefd,0x104fff
0x40fffefe,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111110,0xefe,0x104fffefe,0x104fff
0x40fffeff,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111011111111,0xeff,0x104fffeff,0x104fff
0x40ffff00,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000000,0xf00,0x104ffff00,0x104fff
0x40ffff01,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000001,0xf01,0x104ffff01,0x104fff
0x40ffff02,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000010,0xf02,0x104ffff02,0x104fff
0x40ffff03,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000011,0xf03,0x104ffff03,0x104fff
0x40ffff04,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000100,0xf04,0x104ffff04,0x104fff
0x40ffff05,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000101,0xf05,0x104ffff05,0x104fff
0x40ffff06,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000110,0xf06,0x104ffff06,0x104fff
0x40ffff07,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100000111,0xf07,0x104ffff07,0x104fff
0x40ffff08,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001000,0xf08,0x104ffff08,0x104fff
0x40ffff09,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001001,0xf09,0x104ffff09,0x104fff
0x40ffff0a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001010,0xf0a,0x104ffff0a,0x104fff
0x40ffff0b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001011,0xf0b,0x104ffff0b,0x104fff
0x40ffff0c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001100,0xf0c,0x104ffff0c,0x104fff
0x40ffff0d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001101,0xf0d,0x104ffff0d,0x104fff
0x40ffff0e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001110,0xf0e,0x104ffff0e,0x104fff
0x40ffff0f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100001111,0xf0f,0x104ffff0f,0x104fff
0x40ffff10,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010000,0xf10,0x104ffff10,0x104fff
0x40ffff11,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010001,0xf11,0x104ffff11,0x104fff
0x40ffff12,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010010,0xf12,0x104ffff12,0x104fff
0x40ffff13,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010011,0xf13,0x104ffff13,0x104fff
0x40ffff14,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010100,0xf14,0x104ffff14,0x104fff
0x40ffff15,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010101,0xf15,0x104ffff15,0x104fff
0x40ffff16,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010110,0xf16,0x104ffff16,0x104fff
0x40ffff17,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100010111,0xf17,0x104ffff17,0x104fff
0x40ffff18,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011000,0xf18,0x104ffff18,0x104fff
0x40ffff19,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011001,0xf19,0x104ffff19,0x104fff
0x40ffff1a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011010,0xf1a,0x104ffff1a,0x104fff
0x40ffff1b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011011,0xf1b,0x104ffff1b,0x104fff
0x40ffff1c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011100,0xf1c,0x104ffff1c,0x104fff
0x40ffff1d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011101,0xf1d,0x104ffff1d,0x104fff
0x40ffff1e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011110,0xf1e,0x104ffff1e,0x104fff
0x40ffff1f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100011111,0xf1f,0x104ffff1f,0x104fff
0x40ffff20,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100000,0xf20,0x104ffff20,0x104fff
0x40ffff21,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100001,0xf21,0x104ffff21,0x104fff
0x40ffff22,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100010,0xf22,0x104ffff22,0x104fff
0x40ffff23,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100011,0xf23,0x104ffff23,0x104fff
0x40ffff24,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100100,0xf24,0x104ffff24,0x104fff
0x40ffff25,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100101,0xf25,0x104ffff25,0x104fff
0x40ffff26,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100110,0xf26,0x104ffff26,0x104fff
0x40ffff27,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100100111,0xf27,0x104ffff27,0x104fff
0x40ffff28,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101000,0xf28,0x104ffff28,0x104fff
0x40ffff29,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101001,0xf29,0x104ffff29,0x104fff
0x40ffff2a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101010,0xf2a,0x104ffff2a,0x104fff
0x40ffff2b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101011,0xf2b,0x104ffff2b,0x104fff
0x40ffff2c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101100,0xf2c,0x104ffff2c,0x104fff
0x40ffff2d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101101,0xf2d,0x104ffff2d,0x104fff
0x40ffff2e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101110,0xf2e,0x104ffff2e,0x104fff
0x40ffff2f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100101111,0xf2f,0x104ffff2f,0x104fff
0x40ffff30,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110000,0xf30,0x104ffff30,0x104fff
0x40ffff31,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110001,0xf31,0x104ffff31,0x104fff
0x40ffff32,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110010,0xf32,0x104ffff32,0x104fff
0x40ffff33,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110011,0xf33,0x104ffff33,0x104fff
0x40ffff34,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110100,0xf34,0x104ffff34,0x104fff
0x40ffff35,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110101,0xf35,0x104ffff35,0x104fff
0x40ffff36,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110110,0xf36,0x104ffff36,0x104fff
0x40ffff37,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100110111,0xf37,0x104ffff37,0x104fff
0x40ffff38,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111000,0xf38,0x104ffff38,0x104fff
0x40ffff39,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111001,0xf39,0x104ffff39,0x104fff
0x40ffff3a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111010,0xf3a,0x104ffff3a,0x104fff
0x40ffff3b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111011,0xf3b,0x104ffff3b,0x104fff
0x40ffff3c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111100,0xf3c,0x104ffff3c,0x104fff
0x40ffff3d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111101,0xf3d,0x104ffff3d,0x104fff
0x40ffff3e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111110,0xf3e,0x104ffff3e,0x104fff
0x40ffff3f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111100111111,0xf3f,0x104ffff3f,0x104fff
0x40ffff40,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000000,0xf40,0x104ffff40,0x104fff
0x40ffff41,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000001,0xf41,0x104ffff41,0x104fff
0x40ffff42,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000010,0xf42,0x104ffff42,0x104fff
0x40ffff43,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000011,0xf43,0x104ffff43,0x104fff
0x40ffff44,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000100,0xf44,0x104ffff44,0x104fff
0x40ffff45,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000101,0xf45,0x104ffff45,0x104fff
0x40ffff46,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000110,0xf46,0x104ffff46,0x104fff
0x40ffff47,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101000111,0xf47,0x104ffff47,0x104fff
0x40ffff48,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001000,0xf48,0x104ffff48,0x104fff
0x40ffff49,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001001,0xf49,0x104ffff49,0x104fff
0x40ffff4a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001010,0xf4a,0x104ffff4a,0x104fff
0x40ffff4b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001011,0xf4b,0x104ffff4b,0x104fff
0x40ffff4c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001100,0xf4c,0x104ffff4c,0x104fff
